customer_id,name,age,gender,email,phone,signup_date,last_purchase,total_spent,purchase_count,city,subscription_status
487,Customer_487,20,F,user487@email.com,+1-555-523-7999,2021-05-01,2022-05-02,187.55,6,Chi,Inactive
488,Customer_488,35,M,user488@email.com,+1-555-369-5249,2021-05-02,2022-05-03,531.15,6,New York,Inactive
489,Customer_489,42,nan,user489@email.com,+1-555-713-2750,2021-05-03,2022-05-04,131.99,5,Phoenix,Active
490,Customer_490,59,nan,,+1-555-761-2967,2021-05-04,2022-05-05,7.24,3,New York,Inactive
491,Customer_491,48,M,user491@email.com,+1-555-182-8789,2021-05-05,2022-05-06,722.71,4,NYC,cancelled
492,Customer_492,71,M,user492@email.com,+1-555-998-6394,2021-05-06,2022-05-07,488.74,4,Chi,Inactive
493,Customer_493,75,Male,user493@email.com,+1-555-812-6075,2021-05-07,2022-05-08,718.38,5,Chicago,nan
494,Customer_494,20,M,user494@email.com,+1-555-272-8230,2021-05-08,2022-05-09,19.86,4,Houston,nan
495,Customer_495,57,Male,user495@email.com,invalid,2021-05-09,2022-05-10,907.37,4,Chi,Active
496,Customer_496,63,Female,user496@email.com,+1-555-172-2531,2021-05-10,2022-05-11,483.17,5,Houston,Active
497,Customer_497,41,nan,user497@email.com,+1-555-886-3990,2021-05-11,2022-05-12,414.36,5,Houston,cancelled
498,Customer_498,67,Female,user498@email.com,+1-555-497-1933,2021-05-12,2022-05-13,489.9,5,Phoenix,Inactive
499,Customer_499,49,Female,user499@email.com,+1-555-536-3723,2021-05-13,2022-05-14,999.15,7,NYC,Active
500,Customer_500,64,Female,,+1-555-564-1285,2021-05-14,2022-05-15,442.08,3,New York,Active
501,Customer_501,39,Male,user501@email.com,+1-555-364-7816,2021-05-15,2022-05-16,434.88,2,LA,active
502,Customer_502,40,F,user502@email.com,+1-555-475-2762,2021-05-16,2022-05-17,2337.75,4,Chicago,ACTIVE
503,Customer_503,19,Male,user503@email.com,+1-555-433-1040,2021-05-17,2022-05-18,706.79,4,New York,Active
504,Customer_504,44,Male,user504@email.com,+1-555-807-9259,2021-05-18,2022-05-19,291.96,6,LA,Active
505,Customer_505,59,Female,user505@email.com,+1-555-875-8804,2021-05-19,2022-05-20,614.47,3,Chicago,nan
506,Customer_506,19,F,user506@email.com,+1-555-721-6717,2021-05-20,2022-05-21,246.52,5,New York,ACTIVE
507,Customer_507,43,F,user507@email.com,+1-555-731-4198,2021-05-21,2022-05-22,129.95,5,Phoenix,active
508,Customer_508,34,Male,user508@email.com,+1-555-354-5790,2021-05-22,2022-05-23,454.23,5,Chi,ACTIVE
509,Customer_509,57,Female,user509@email.com,+1-555-115-3524,2021-05-23,2022-05-24,1316.81,5,Chi,Inactive
510,Customer_510,50,Female,,invalid,2021-05-24,2022-05-25,1323.52,3,nan,ACTIVE
511,Customer_511,26,M,user511@email.com,+1-555-161-3479,2021-05-25,2022-05-26,209.2,10,Chi,Inactive
512,Customer_512,60,M,user512@email.com,+1-555-769-6154,2021-05-26,2022-05-27,375.05,5,New York,Active
513,Customer_513,71,Female,user513@email.com,+1-555-878-2492,2021-05-27,2022-05-28,118.9,4,Chicago,ACTIVE
514,Customer_514,65,Female,user514@email.com,+1-555-866-1660,2021-05-28,2022-05-29,2716.62,4,LA,Inactive
515,Customer_515,56,Female,user515@email.com,+1-555-424-8851,2021-05-29,2022-05-30,1984.77,7,Chicago,nan
516,Customer_516,46,female,user516@email.com,+1-555-300-4516,2021-05-30,2022-05-31,524.21,3,Phoenix,Inactive
517,Customer_517,59,Female,user517@email.com,+1-555-423-5577,2021-05-31,2022-06-01,815.88,6,Phoenix,nan
518,Customer_518,72,Female,user518@email.com,+1-555-827-8468,2021-06-01,2022-06-02,627.81,2,Chicago,nan
519,Customer_519,43,Female,user519@email.com,+1-555-442-2447,2021-06-02,2022-06-03,449.67,4,Chi,Active
520,Customer_520,52,Female,,+1-555-431-7581,2021-06-03,2022-06-04,27.41,4,Houston,ACTIVE
521,Customer_521,67,male,user521@email.com,+1-555-687-7317,2021-06-04,2022-06-05,303.27,4,Houston,Inactive
522,Customer_522,42,Female,user522@email.com,+1-555-658-1526,2021-06-05,2022-06-06,561.64,8,nan,nan
523,Customer_523,41,M,user523@email.com,+1-555-972-7748,2021-06-06,2022-06-07,565.88,5,Houston,Inactive
524,Customer_524,30,F,user524@email.com,+1-555-505-8986,2021-06-07,2022-06-08,233.5,8,New York,ACTIVE
525,Customer_525,77,Female,user525@email.com,invalid,2021-06-08,2022-06-09,1421.01,5,Houston,Inactive
526,Customer_526,75,Female,user526@email.com,+1-555-649-4740,2021-06-09,2022-06-10,91.58,7,LA,Active
527,Customer_527,24,female,user527@email.com,+1-555-278-2846,2021-06-10,2022-06-11,346.93,8,LA,Active
528,Customer_528,74,Female,user528@email.com,+1-555-554-1771,2021-06-11,2022-06-12,587.02,3,LA,Inactive
529,Customer_529,53,Female,user529@email.com,+1-555-505-9770,2021-06-12,2022-06-13,597.24,4,NYC,ACTIVE
530,Customer_530,62,nan,,+1-555-953-1193,2021-06-13,2022-06-14,522.97,6,Los Angeles,inactive
531,Customer_531,37,Male,user531@email.com,+1-555-261-3394,2021-06-14,2022-06-15,160.99,4,Chi,inactive
532,Customer_532,18,Male,user532@email.com,+1-555-460-5005,2021-06-15,2022-06-16,84.92,4,Chi,Active
533,Customer_533,25,Female,user533@email.com,+1-555-361-3261,2021-06-16,2022-06-17,505.22,6,New York,Inactive
534,Customer_534,63,nan,user534@email.com,+1-555-764-7716,2021-06-17,2022-06-18,457.27,2,New York,Active
535,Customer_535,33,Male,user535@email.com,+1-555-879-9921,2021-06-18,2022-06-19,98.83,4,nan,cancelled
536,Customer_536,31,Male,user536@email.com,+1-555-382-8815,2021-06-19,2022-06-20,610.63,2,Chi,nan
537,Customer_537,29,Male,user537@email.com,+1-555-566-4451,2021-06-20,2022-06-21,303.64,8,Chi,Inactive
538,Customer_538,68,Male,user538@email.com,+1-555-461-8616,2021-06-21,2022-06-22,550.95,7,Chi,Active
539,Customer_539,40,Male,user539@email.com,+1-555-540-3800,2021-06-22,2022-06-23,908.13,2,Houston,Active
540,Customer_540,32,Female,,invalid,2021-06-23,2022-06-24,93.0,5,Phoenix,inactive
541,Customer_541,45,Female,user541@email.com,+1-555-966-9333,2021-06-24,2022-06-25,9.67,6,Houston,inactive
542,Customer_542,51,Male,user542@email.com,+1-555-390-2455,2021-06-25,2022-06-26,755.03,7,New York,ACTIVE
543,Customer_543,19,Female,user543@email.com,+1-555-848-6808,2021-06-26,2022-06-27,470.42,7,NYC,Active
544,Customer_544,49,Male,user544@email.com,+1-555-752-5796,2021-06-27,2022-06-28,601.39,7,Houston,ACTIVE
545,Customer_545,40,Female,user545@email.com,+1-555-148-2325,2021-06-28,2022-06-29,910.56,6,Phoenix,inactive
546,Customer_546,39,Female,user546@email.com,+1-555-980-2159,2021-06-29,2022-06-30,811.8,5,Houston,Inactive
547,Customer_547,68,F,user547@email.com,+1-555-654-5987,2021-06-30,2022-07-01,1621.07,5,Houston,active
548,Customer_548,42,Male,user548@email.com,+1-555-964-5697,2021-07-01,2022-07-02,383.87,8,New York,Active
549,Customer_549,75,Female,user549@email.com,+1-555-906-1340,2021-07-02,2022-07-03,335.2,7,Los Angeles,Inactive
550,Customer_550,79,Male,,+1-555-856-2968,2021-07-03,2022-07-04,256.99,4,New York,cancelled
551,Customer_551,78,female,user551@email.com,+1-555-803-6482,2021-07-04,2022-07-05,83.44,5,New York,Inactive
552,Customer_552,39,F,user552@email.com,+1-555-921-7376,2021-07-05,2022-07-06,425.03,8,nan,cancelled
553,Customer_553,75,Female,user553@email.com,+1-555-876-6463,2021-07-06,2022-07-07,162.18,5,New York,active
554,Customer_554,75,Male,user554@email.com,+1-555-648-5912,2021-07-07,2022-07-08,1271.1,2,Los Angeles,Active
555,Customer_555,39,nan,user555@email.com,invalid,2021-07-08,2022-07-09,437.56,3,Phoenix,active
556,Customer_556,66,Male,user556@email.com,+1-555-652-1855,2021-07-09,2022-07-10,449.27,7,Phoenix,active
557,Customer_557,69,Male,user557@email.com,+1-555-888-3866,2021-07-10,2022-07-11,219.19,3,New York,Inactive
558,Customer_558,59,Female,user558@email.com,+1-555-670-1182,2021-07-11,2022-07-12,26.69,8,LA,Active
559,Customer_559,23,Male,user559@email.com,+1-555-140-6670,2021-07-12,2022-07-13,16.13,1,LA,Inactive
560,Customer_560,32,nan,,+1-555-496-6823,2021-07-13,2022-07-14,275.25,5,Los Angeles,Active
561,Customer_561,71,F,user561@email.com,+1-555-878-2517,2021-07-14,2022-07-15,44.18,3,Los Angeles,Active
562,Customer_562,60,Male,user562@email.com,+1-555-758-6002,2021-07-15,2022-07-16,466.78,5,Chi,Inactive
563,Customer_563,77,Female,user563@email.com,+1-555-432-4629,2021-07-16,2022-07-17,1064.2,5,LA,Inactive
564,Customer_564,54,nan,user564@email.com,+1-555-656-9210,2021-07-17,2022-07-18,1072.43,2,NYC,nan
565,Customer_565,50,female,user565@email.com,+1-555-431-7132,2021-07-18,2022-07-19,538.0,7,New York,Inactive
566,Customer_566,25,M,user566@email.com,+1-555-208-7588,2021-07-19,2022-07-20,118.64,2,Chicago,ACTIVE
567,Customer_567,70,nan,user567@email.com,+1-555-339-7048,2021-07-20,2022-07-21,993.88,4,Phoenix,active
568,Customer_568,77,nan,user568@email.com,+1-555-400-7246,2021-07-21,2022-07-22,1086.19,5,New York,ACTIVE
569,Customer_569,61,F,user569@email.com,+1-555-349-5615,2021-07-22,2022-07-23,109.48,4,Chicago,Active
570,Customer_570,61,Male,,invalid,2021-07-23,2022-07-24,668.61,4,Phoenix,nan
571,Customer_571,22,Female,user571@email.com,+1-555-252-9365,2021-07-24,2022-07-25,168.8,5,Los Angeles,active
572,Customer_572,56,male,user572@email.com,+1-555-442-4741,2021-07-25,2022-07-26,811.36,4,LA,cancelled
573,Customer_573,21,Male,user573@email.com,+1-555-530-1726,2021-07-26,2022-07-27,2945.88,4,LA,Inactive
574,Customer_574,23,male,user574@email.com,+1-555-788-6806,2021-07-27,2022-07-28,15.24,5,Los Angeles,Active
575,Customer_575,62,Male,user575@email.com,+1-555-951-7993,2021-07-28,2022-07-29,1138.29,7,LA,inactive
576,Customer_576,49,Male,user576@email.com,+1-555-757-5033,2021-07-29,2022-07-30,487.27,6,New York,Active
577,Customer_577,69,Female,user577@email.com,+1-555-423-1989,2021-07-30,2022-07-31,1813.1,6,LA,Inactive
578,Customer_578,47,Male,user578@email.com,+1-555-772-9611,2021-07-31,2022-08-01,312.75,8,New York,Active
579,Customer_579,64,nan,user579@email.com,+1-555-693-2774,2021-08-01,2022-08-02,939.93,5,New York,inactive
580,Customer_580,52,male,,+1-555-511-1935,2021-08-02,2022-08-03,32.21,2,Phoenix,nan
581,Customer_581,72,male,user581@email.com,+1-555-183-4808,2021-08-03,2022-08-04,204.19,4,Houston,Inactive
582,Customer_582,57,M,user582@email.com,+1-555-431-8922,2021-08-04,2022-08-05,34.68,6,Chi,cancelled
583,Customer_583,69,Male,user583@email.com,+1-555-754-6889,2021-08-05,2022-08-06,1851.35,3,Chicago,active
584,Customer_584,33,Female,user584@email.com,+1-555-896-5200,2021-08-06,2022-08-07,849.06,3,Los Angeles,Inactive
585,Customer_585,30,Female,user585@email.com,invalid,2021-08-07,2022-08-08,957.12,5,Houston,nan
586,Customer_586,67,Female,user586@email.com,+1-555-301-3497,2021-08-08,2022-08-09,1390.03,5,Houston,cancelled
587,Customer_587,77,Male,user587@email.com,+1-555-918-5658,2021-08-09,2022-08-10,44.47,6,Los Angeles,ACTIVE
588,Customer_588,59,Female,user588@email.com,+1-555-217-8544,2021-08-10,2022-08-11,243.55,2,NYC,Active
589,Customer_589,47,Female,user589@email.com,+1-555-650-1770,2021-08-11,2022-08-12,36.84,6,LA,active
590,Customer_590,36,nan,,+1-555-183-2628,2021-08-12,2022-08-13,118.36,4,Chi,Active
591,Customer_591,34,female,user591@email.com,+1-555-777-1386,2021-08-13,2022-08-14,130.27,3,nan,Inactive
592,Customer_592,73,Female,user592@email.com,+1-555-449-7439,2021-08-14,2022-08-15,316.6,4,Los Angeles,Inactive
593,Customer_593,36,M,user593@email.com,+1-555-357-5008,2021-08-15,2022-08-16,156.37,2,NYC,cancelled
594,Customer_594,45,F,user594@email.com,+1-555-367-3466,2021-08-16,2022-08-17,53.22,6,Chicago,cancelled
595,Customer_595,75,Male,user595@email.com,+1-555-334-2856,2021-08-17,2022-08-18,91.66,8,NYC,Inactive
596,Customer_596,72,female,user596@email.com,+1-555-410-8980,2021-08-18,2022-08-19,79.66,5,Houston,Active
597,Customer_597,43,female,user597@email.com,+1-555-456-5669,2021-08-19,2022-08-20,1807.38,6,nan,cancelled
598,Customer_598,54,Female,user598@email.com,+1-555-148-5318,2021-08-20,2022-08-21,712.09,5,NYC,Active
599,Customer_599,43,Female,user599@email.com,+1-555-378-2431,2021-08-21,2022-08-22,1717.3,5,nan,inactive
600,Customer_600,70,Male,,invalid,2021-08-22,2022-08-23,289.68,6,LA,Active
601,Customer_601,79,Female,user601@email.com,+1-555-604-8461,2021-08-23,2022-08-24,163.12,4,Chi,Inactive
602,Customer_602,40,Male,user602@email.com,+1-555-895-2130,2021-08-24,2022-08-25,800.47,4,LA,nan
603,Customer_603,26,female,user603@email.com,+1-555-757-7563,2021-08-25,2022-08-26,197.45,5,Houston,Active
604,Customer_604,29,Male,user604@email.com,+1-555-710-4500,2021-08-26,2022-08-27,177.9,5,Los Angeles,Inactive
605,Customer_605,70,Female,user605@email.com,+1-555-474-3120,2021-08-27,2022-08-28,132.31,4,Chicago,Inactive
606,Customer_606,18,nan,user606@email.com,+1-555-733-4259,2021-08-28,2022-08-29,69.45,4,New York,nan
607,Customer_607,75,F,user607@email.com,+1-555-463-2823,2021-08-29,2022-08-30,148.17,7,Houston,cancelled
608,Customer_608,75,Male,user608@email.com,+1-555-550-3242,2021-08-30,2022-08-31,219.5,5,Houston,Active
609,Customer_609,18,Male,user609@email.com,+1-555-255-4243,2021-08-31,2022-09-01,560.42,4,Houston,Active
610,Customer_610,64,Male,,+1-555-946-6160,2021-09-01,2022-09-02,32.3,3,nan,inactive
611,Customer_611,51,M,user611@email.com,+1-555-162-3070,2021-09-02,2022-09-03,118.18,9,Chi,Inactive
612,Customer_612,49,Male,user612@email.com,+1-555-459-2141,2021-09-03,2022-09-04,827.8,6,New York,inactive
613,Customer_613,79,Female,user613@email.com,+1-555-711-5000,2021-09-04,2022-09-05,79.45,6,Chicago,Active
614,Customer_614,71,nan,user614@email.com,+1-555-778-4361,2021-09-05,2022-09-06,209.77,4,Chicago,Active
615,Customer_615,65,Male,user615@email.com,invalid,2021-09-06,2022-09-07,999.98,7,Chicago,inactive
616,Customer_616,42,female,user616@email.com,+1-555-539-8835,2021-09-07,2022-09-08,84.17,6,LA,Active
617,Customer_617,57,nan,user617@email.com,+1-555-106-4267,2021-09-08,2022-09-09,43.18,6,Houston,cancelled
618,Customer_618,62,Male,user618@email.com,+1-555-520-5928,2021-09-09,2022-09-10,331.35,2,Phoenix,Active
619,Customer_619,70,female,user619@email.com,+1-555-292-3606,2021-09-10,2022-09-11,180.07,6,Chi,Active
620,Customer_620,18,Female,,+1-555-247-6906,2021-09-11,2022-09-12,414.38,4,LA,nan
621,Customer_621,33,nan,user621@email.com,+1-555-768-4273,2021-09-12,2022-09-13,814.32,7,New York,Inactive
622,Customer_622,78,Female,user622@email.com,+1-555-543-1913,2021-09-13,2022-09-14,73.76,8,NYC,ACTIVE
623,Customer_623,56,M,user623@email.com,+1-555-518-6546,2021-09-14,2022-09-15,434.58,6,Chicago,Active
624,Customer_624,22,Female,user624@email.com,+1-555-578-2829,2021-09-15,2022-09-16,352.11,3,Los Angeles,inactive
625,Customer_625,39,female,user625@email.com,+1-555-675-7468,2021-09-16,2022-09-17,77.79,4,New York,ACTIVE
626,Customer_626,46,F,user626@email.com,+1-555-491-1929,2021-09-17,2022-09-18,489.08,5,Houston,Inactive
627,Customer_627,72,Female,user627@email.com,+1-555-787-4699,2021-09-18,2022-09-19,159.86,3,Chicago,cancelled
628,Customer_628,20,female,user628@email.com,+1-555-539-2054,2021-09-19,2022-09-20,334.55,5,Los Angeles,inactive
629,Customer_629,29,Male,user629@email.com,+1-555-487-6744,2021-09-20,2022-09-21,42.93,8,NYC,Inactive
630,Customer_630,43,Male,,invalid,2021-09-21,2022-09-22,307.71,8,LA,active
631,Customer_631,33,Male,user631@email.com,+1-555-976-7980,2021-09-22,2022-09-23,182.98,5,Los Angeles,active
632,Customer_632,68,Female,user632@email.com,+1-555-475-4415,2021-09-23,2022-09-24,864.06,5,New York,Active
633,Customer_633,54,Male,user633@email.com,+1-555-542-7218,2021-09-24,2022-09-25,29.33,8,LA,Inactive
634,Customer_634,39,nan,user634@email.com,+1-555-656-8939,2021-09-25,2022-09-26,271.16,5,New York,Inactive
635,Customer_635,74,Male,user635@email.com,+1-555-765-8597,2021-09-26,2022-09-27,306.64,4,Chi,Inactive
636,Customer_636,46,M,user636@email.com,+1-555-462-7591,2021-09-27,2022-09-28,645.5,3,Phoenix,ACTIVE
637,Customer_637,31,Male,user637@email.com,+1-555-333-3309,2021-09-28,2022-09-29,427.0,7,Los Angeles,Inactive
638,Customer_638,45,female,user638@email.com,+1-555-926-7268,2021-09-29,2022-09-30,550.13,4,Los Angeles,nan
639,Customer_639,22,nan,user639@email.com,+1-555-344-5009,2021-09-30,2022-10-01,750.4,4,New York,Active
640,Customer_640,64,Female,,+1-555-584-3169,2021-10-01,2022-10-02,990.99,5,Los Angeles,Inactive
641,Customer_641,66,female,user641@email.com,+1-555-224-6668,2021-10-02,2022-10-03,188.35,3,New York,ACTIVE
642,Customer_642,47,Male,user642@email.com,+1-555-269-9315,2021-10-03,2022-10-04,386.12,5,Phoenix,active
643,Customer_643,63,male,user643@email.com,+1-555-968-7789,2021-10-04,2022-10-05,916.63,4,New York,active
644,Customer_644,79,Male,user644@email.com,+1-555-807-1785,2021-10-05,2022-10-06,2275.87,6,Houston,Active
645,Customer_645,69,nan,user645@email.com,invalid,2021-10-06,2022-10-07,1101.46,5,Phoenix,Inactive
646,Customer_646,22,Male,user646@email.com,+1-555-300-3416,2021-10-07,2022-10-08,232.18,5,Los Angeles,Active
647,Customer_647,29,Female,user647@email.com,+1-555-896-5154,2021-10-08,2022-10-09,108.56,2,New York,nan
648,Customer_648,33,F,user648@email.com,+1-555-530-6619,2021-10-09,2022-10-10,336.08,5,New York,Inactive
649,Customer_649,43,Male,user649@email.com,+1-555-208-4807,2021-10-10,2022-10-11,676.7,3,New York,cancelled
650,Customer_650,43,Male,,+1-555-377-4236,2021-10-11,2022-10-12,339.2,3,NYC,inactive
651,Customer_651,65,Male,user651@email.com,+1-555-588-3352,2021-10-12,2022-10-13,330.03,5,Los Angeles,Inactive
652,Customer_652,38,Female,user652@email.com,+1-555-773-9556,2021-10-13,2022-10-14,910.79,4,LA,active
653,Customer_653,56,Female,user653@email.com,+1-555-953-5916,2021-10-14,2022-10-15,224.24,3,Chicago,cancelled
654,Customer_654,53,Male,user654@email.com,+1-555-478-1946,2021-10-15,2022-10-16,982.32,4,Houston,cancelled
655,Customer_655,50,Female,user655@email.com,+1-555-998-2439,2021-10-16,2022-10-17,261.12,2,Houston,Active
656,Customer_656,79,Male,user656@email.com,+1-555-208-8730,2021-10-17,2022-10-18,198.92,6,NYC,Inactive
657,Customer_657,47,male,user657@email.com,+1-555-861-1340,2021-10-18,2022-10-19,302.56,7,Los Angeles,Inactive
658,Customer_658,54,Male,user658@email.com,+1-555-482-9491,2021-10-19,2022-10-20,718.68,3,New York,Active
659,Customer_659,40,Male,user659@email.com,+1-555-238-1358,2021-10-20,2022-10-21,67.34,5,Phoenix,active
660,Customer_660,75,Male,,invalid,2021-10-21,2022-10-22,109.34,4,Los Angeles,cancelled
661,Customer_661,27,Female,user661@email.com,+1-555-935-4456,2021-10-22,2022-10-23,1512.53,6,Chicago,Inactive
662,Customer_662,71,male,user662@email.com,+1-555-703-7626,2021-10-23,2022-10-24,96.48,6,Phoenix,ACTIVE
663,Customer_663,22,Female,user663@email.com,+1-555-210-7652,2021-10-24,2022-10-25,419.35,2,Houston,inactive
664,Customer_664,53,Male,user664@email.com,+1-555-372-4170,2021-10-25,2022-10-26,432.93,2,Phoenix,Inactive
665,Customer_665,51,F,user665@email.com,+1-555-863-9017,2021-10-26,2022-10-27,336.3,5,Houston,Active
666,Customer_666,69,F,user666@email.com,+1-555-203-7905,2021-10-27,2022-10-28,517.46,2,NYC,ACTIVE
667,Customer_667,48,Male,user667@email.com,+1-555-886-3567,2021-10-28,2022-10-29,130.57,7,NYC,cancelled
668,Customer_668,27,F,user668@email.com,+1-555-383-9848,2021-10-29,2022-10-30,402.22,4,Houston,inactive
669,Customer_669,75,nan,user669@email.com,+1-555-712-4730,2021-10-30,2022-10-31,232.75,5,NYC,Active
670,Customer_670,36,Male,,+1-555-163-4162,2021-10-31,2022-11-01,541.86,7,Chi,Active
671,Customer_671,75,F,user671@email.com,+1-555-216-9458,2021-11-01,2022-11-02,76.12,5,Chicago,Active
672,Customer_672,49,F,user672@email.com,+1-555-921-2708,2021-11-02,2022-11-03,423.01,7,Chicago,active
673,Customer_673,18,Female,user673@email.com,+1-555-658-4211,2021-11-03,2022-11-04,102.45,1,LA,ACTIVE
674,Customer_674,73,Male,user674@email.com,+1-555-345-7538,2021-11-04,2022-11-05,163.31,3,Phoenix,Active
675,Customer_675,22,Male,user675@email.com,invalid,2021-11-05,2022-11-06,123.4,4,New York,cancelled
676,Customer_676,62,female,user676@email.com,+1-555-586-1475,2021-11-06,2022-11-07,100.96,9,Chi,active
677,Customer_677,21,nan,user677@email.com,+1-555-616-2207,2021-11-07,2022-11-08,873.52,4,New York,inactive
678,Customer_678,33,M,user678@email.com,+1-555-119-2960,2021-11-08,2022-11-09,168.23,5,NYC,nan
679,Customer_679,41,Female,user679@email.com,+1-555-657-1882,2021-11-09,2022-11-10,1309.5,6,LA,Active
680,Customer_680,33,M,,+1-555-246-5761,2021-11-10,2022-11-11,1752.06,6,nan,nan
681,Customer_681,72,Female,user681@email.com,+1-555-403-6867,2021-11-11,2022-11-12,423.45,3,New York,Active
682,Customer_682,19,Female,user682@email.com,+1-555-919-8166,2021-11-12,2022-11-13,77.16,3,Phoenix,Inactive
683,Customer_683,66,Male,user683@email.com,+1-555-794-8929,2021-11-13,2022-11-14,234.64,5,Chicago,cancelled
684,Customer_684,45,male,user684@email.com,+1-555-327-8269,2021-11-14,2022-11-15,799.08,7,Los Angeles,nan
685,Customer_685,49,Female,user685@email.com,+1-555-686-9125,2021-11-15,2022-11-16,228.95,6,New York,active
686,Customer_686,44,male,user686@email.com,+1-555-315-3454,2021-11-16,2022-11-17,45.52,6,Phoenix,active
687,Customer_687,37,Male,user687@email.com,+1-555-498-2946,2021-11-17,2022-11-18,406.85,4,Houston,ACTIVE
688,Customer_688,41,Male,user688@email.com,+1-555-814-3808,2021-11-18,2022-11-19,932.56,7,New York,cancelled
689,Customer_689,29,Male,user689@email.com,+1-555-598-4825,2021-11-19,2022-11-20,794.64,4,Phoenix,Active
690,Customer_690,67,Female,,invalid,2021-11-20,2022-11-21,96.26,8,NYC,cancelled
691,Customer_691,52,nan,user691@email.com,+1-555-564-7068,2021-11-21,2022-11-22,558.54,5,LA,Inactive
692,Customer_692,77,Male,user692@email.com,+1-555-830-5699,2021-11-22,2022-11-23,124.55,5,Chi,Inactive
693,Customer_693,50,female,user693@email.com,+1-555-786-7142,2021-11-23,2022-11-24,123.08,4,Chicago,Inactive
694,Customer_694,50,Female,user694@email.com,+1-555-850-3819,2021-11-24,2022-11-25,1036.02,5,nan,active
695,Customer_695,78,male,user695@email.com,+1-555-464-5258,2021-11-25,2022-11-26,143.62,2,Chi,nan
696,Customer_696,68,Male,user696@email.com,+1-555-147-2863,2021-11-26,2022-11-27,152.75,3,Los Angeles,active
697,Customer_697,60,male,user697@email.com,+1-555-215-8084,2021-11-27,2022-11-28,0.33,7,New York,nan
698,Customer_698,54,F,user698@email.com,+1-555-948-3384,2021-11-28,2022-11-29,1022.69,5,Chicago,Active
699,Customer_699,29,Male,user699@email.com,+1-555-980-4935,2021-11-29,2022-11-30,786.54,6,Chicago,ACTIVE
700,Customer_700,20,Male,,+1-555-939-8742,2021-11-30,2022-12-01,493.53,7,Phoenix,cancelled
701,Customer_701,18,female,user701@email.com,+1-555-905-6442,2021-12-01,2022-12-02,693.68,2,Phoenix,inactive
702,Customer_702,50,nan,user702@email.com,+1-555-542-7980,2021-12-02,2022-12-03,82.47,7,NYC,inactive
703,Customer_703,57,Male,user703@email.com,+1-555-112-8661,2021-12-03,2022-12-04,306.54,5,Houston,active
704,Customer_704,27,F,user704@email.com,+1-555-800-9182,2021-12-04,2022-12-05,216.33,5,New York,cancelled
705,Customer_705,60,nan,user705@email.com,invalid,2021-12-05,2022-12-06,49.23,7,Chi,cancelled
706,Customer_706,61,female,user706@email.com,+1-555-819-2137,2021-12-06,2022-12-07,332.89,6,Los Angeles,Active
707,Customer_707,46,nan,user707@email.com,+1-555-579-5117,2021-12-07,2022-12-08,1267.51,5,nan,cancelled
708,Customer_708,30,F,user708@email.com,+1-555-448-6845,2021-12-08,2022-12-09,20.44,0,New York,Inactive
709,Customer_709,29,Female,user709@email.com,+1-555-782-4906,2021-12-09,2022-12-10,172.28,7,nan,Active
710,Customer_710,48,Female,,+1-555-665-3953,2021-12-10,2022-12-11,116.31,5,New York,cancelled
711,Customer_711,63,Female,user711@email.com,+1-555-909-1276,2021-12-11,2022-12-12,136.0,5,Los Angeles,Inactive
712,Customer_712,19,F,user712@email.com,+1-555-303-7337,2021-12-12,2022-12-13,1195.35,6,New York,cancelled
713,Customer_713,78,F,user713@email.com,+1-555-780-4735,2021-12-13,2022-12-14,315.62,8,NYC,Active
714,Customer_714,68,Male,user714@email.com,+1-555-646-1695,2021-12-14,2022-12-15,313.96,4,Chi,Active
715,Customer_715,67,female,user715@email.com,+1-555-385-5152,2021-12-15,2022-12-16,714.76,6,Chicago,Inactive
716,Customer_716,52,F,user716@email.com,+1-555-833-8470,2021-12-16,2022-12-17,83.91,4,Chi,Active
717,Customer_717,40,Female,user717@email.com,+1-555-262-8537,2021-12-17,2022-12-18,334.0,1,Phoenix,ACTIVE
718,Customer_718,34,Female,user718@email.com,+1-555-363-3841,2021-12-18,2022-12-19,281.05,3,Phoenix,Active
719,Customer_719,43,Female,user719@email.com,+1-555-212-9733,2021-12-19,2022-12-20,454.3,4,LA,Inactive
720,Customer_720,25,Male,,invalid,2021-12-20,2022-12-21,3861.76,5,Los Angeles,Active
721,Customer_721,46,Male,user721@email.com,+1-555-746-2088,2021-12-21,2022-12-22,733.64,4,Chicago,Active
722,Customer_722,43,Male,user722@email.com,+1-555-391-1024,2021-12-22,2022-12-23,253.64,5,Chi,ACTIVE
723,Customer_723,27,Male,user723@email.com,+1-555-648-7144,2021-12-23,2022-12-24,878.83,2,Chi,Active
724,Customer_724,43,Female,user724@email.com,+1-555-648-5236,2021-12-24,2022-12-25,93.59,2,nan,inactive
725,Customer_725,79,Female,user725@email.com,+1-555-843-9068,2021-12-25,2022-12-26,15.47,5,Chi,nan
726,Customer_726,51,Male,user726@email.com,+1-555-287-8295,2021-12-26,2022-12-27,114.36,5,New York,inactive
727,Customer_727,68,F,user727@email.com,+1-555-300-9448,2021-12-27,2022-12-28,208.07,5,LA,cancelled
728,Customer_728,58,Male,user728@email.com,+1-555-775-4175,2021-12-28,2022-12-29,357.27,6,Chicago,Active
729,Customer_729,24,nan,user729@email.com,+1-555-634-5897,2021-12-29,2022-12-30,477.42,4,nan,Active
