customer_id,name,age,gender,email,phone,signup_date,last_purchase,total_spent,purchase_count,city,subscription_status
527,Customer_527,24,Female,user527@email.com,+1-555-278-2846,2021-06-10,2022-06-11,346.93,8,Los Angeles,Active
528,Customer_528,74,Female,user528@email.com,+1-555-554-1771,2021-06-11,2022-06-12,587.02,3,Los Angeles,Inactive
529,Customer_529,53,Female,user529@email.com,+1-555-505-9770,2021-06-12,2022-06-13,597.24,4,New York,Active
531,Customer_531,37,Male,user531@email.com,+1-555-261-3394,2021-06-14,2022-06-15,160.99,4,Chicago,Inactive
532,Customer_532,18,Male,user532@email.com,+1-555-460-5005,2021-06-15,2022-06-16,84.92,4,Chicago,Active
533,Customer_533,25,Female,user533@email.com,+1-555-361-3261,2021-06-16,2022-06-17,505.22,6,New York,Inactive
534,Customer_534,63,Female,user534@email.com,+1-555-764-7716,2021-06-17,2022-06-18,457.27,2,New York,Active
535,Customer_535,33,Male,user535@email.com,+1-555-879-9921,2021-06-18,2022-06-19,98.83,4,New York,Inactive
536,Customer_536,31,Male,user536@email.com,+1-555-382-8815,2021-06-19,2022-06-20,610.63,2,Chicago,Active
537,Customer_537,29,Male,user537@email.com,+1-555-566-4451,2021-06-20,2022-06-21,303.64,8,Chicago,Inactive
538,Customer_538,68,Male,user538@email.com,+1-555-461-8616,2021-06-21,2022-06-22,550.95,7,Chicago,Active
539,Customer_539,40,Male,user539@email.com,+1-555-540-3800,2021-06-22,2022-06-23,908.13,2,Houston,Active
541,Customer_541,45,Female,user541@email.com,+1-555-966-9333,2021-06-24,2022-06-25,9.67,6,Houston,Inactive
542,Customer_542,51,Male,user542@email.com,+1-555-390-2455,2021-06-25,2022-06-26,755.03,7,New York,Active
543,Customer_543,19,Female,user543@email.com,+1-555-848-6808,2021-06-26,2022-06-27,470.42,7,New York,Active
544,Customer_544,49,Male,user544@email.com,+1-555-752-5796,2021-06-27,2022-06-28,601.39,7,Houston,Active
545,Customer_545,40,Female,user545@email.com,+1-555-148-2325,2021-06-28,2022-06-29,910.56,6,Phoenix,Inactive
546,Customer_546,39,Female,user546@email.com,+1-555-980-2159,2021-06-29,2022-06-30,811.8,5,Houston,Inactive
547,Customer_547,68,Female,user547@email.com,+1-555-654-5987,2021-06-30,2022-07-01,1459.3574999999996,5,Houston,Active
548,Customer_548,42,Male,user548@email.com,+1-555-964-5697,2021-07-01,2022-07-02,383.87,8,New York,Active
549,Customer_549,75,Female,user549@email.com,+1-555-906-1340,2021-07-02,2022-07-03,335.2,7,Los Angeles,Inactive
551,Customer_551,78,Female,user551@email.com,+1-555-803-6482,2021-07-04,2022-07-05,83.44,5,New York,Inactive
552,Customer_552,39,Female,user552@email.com,+1-555-921-7376,2021-07-05,2022-07-06,425.03,8,New York,Inactive
553,Customer_553,75,Female,user553@email.com,+1-555-876-6463,2021-07-06,2022-07-07,162.18,5,New York,Active
554,Customer_554,75,Male,user554@email.com,+1-555-648-5912,2021-07-07,2022-07-08,1271.1,2,Los Angeles,Active
555,Customer_555,39,Female,user555@email.com,,2021-07-08,2022-07-09,437.56,3,Phoenix,Active
556,Customer_556,66,Male,user556@email.com,+1-555-652-1855,2021-07-09,2022-07-10,449.27,7,Phoenix,Active
557,Customer_557,69,Male,user557@email.com,+1-555-888-3866,2021-07-10,2022-07-11,219.19,3,New York,Inactive
558,Customer_558,59,Female,user558@email.com,+1-555-670-1182,2021-07-11,2022-07-12,26.69,8,Los Angeles,Active
559,Customer_559,23,Male,user559@email.com,+1-555-140-6670,2021-07-12,2022-07-13,16.13,1,Los Angeles,Inactive
561,Customer_561,71,Female,user561@email.com,+1-555-878-2517,2021-07-14,2022-07-15,44.18,3,Los Angeles,Active
562,Customer_562,60,Male,user562@email.com,+1-555-758-6002,2021-07-15,2022-07-16,466.78,5,Chicago,Inactive
563,Customer_563,77,Female,user563@email.com,+1-555-432-4629,2021-07-16,2022-07-17,1064.2,5,Los Angeles,Inactive
564,Customer_564,54,Female,user564@email.com,+1-555-656-9210,2021-07-17,2022-07-18,1072.43,2,New York,Active
565,Customer_565,50,Female,user565@email.com,+1-555-431-7132,2021-07-18,2022-07-19,538.0,7,New York,Inactive
566,Customer_566,25,Male,user566@email.com,+1-555-208-7588,2021-07-19,2022-07-20,118.64,2,Chicago,Active
567,Customer_567,70,Female,user567@email.com,+1-555-339-7048,2021-07-20,2022-07-21,993.88,4,Phoenix,Active
568,Customer_568,77,Female,user568@email.com,+1-555-400-7246,2021-07-21,2022-07-22,1086.19,5,New York,Active
569,Customer_569,61,Female,user569@email.com,+1-555-349-5615,2021-07-22,2022-07-23,109.48,4,Chicago,Active
571,Customer_571,22,Female,user571@email.com,+1-555-252-9365,2021-07-24,2022-07-25,168.8,5,Los Angeles,Active
572,Customer_572,56,Male,user572@email.com,+1-555-442-4741,2021-07-25,2022-07-26,811.36,4,Los Angeles,Inactive
573,Customer_573,21,Male,user573@email.com,+1-555-530-1726,2021-07-26,2022-07-27,1459.3574999999996,4,Los Angeles,Inactive
574,Customer_574,23,Male,user574@email.com,+1-555-788-6806,2021-07-27,2022-07-28,15.24,5,Los Angeles,Active
575,Customer_575,62,Male,user575@email.com,+1-555-951-7993,2021-07-28,2022-07-29,1138.29,7,Los Angeles,Inactive
576,Customer_576,49,Male,user576@email.com,+1-555-757-5033,2021-07-29,2022-07-30,487.27,6,New York,Active
577,Customer_577,69,Female,user577@email.com,+1-555-423-1989,2021-07-30,2022-07-31,1459.3574999999996,6,Los Angeles,Inactive
578,Customer_578,47,Male,user578@email.com,+1-555-772-9611,2021-07-31,2022-08-01,312.75,8,New York,Active
579,Customer_579,64,Female,user579@email.com,+1-555-693-2774,2021-08-01,2022-08-02,939.93,5,New York,Inactive
581,Customer_581,72,Male,user581@email.com,+1-555-183-4808,2021-08-03,2022-08-04,204.19,4,Houston,Inactive
582,Customer_582,57,Male,user582@email.com,+1-555-431-8922,2021-08-04,2022-08-05,34.68,6,Chicago,Inactive
583,Customer_583,69,Male,user583@email.com,+1-555-754-6889,2021-08-05,2022-08-06,1459.3574999999996,3,Chicago,Active
584,Customer_584,33,Female,user584@email.com,+1-555-896-5200,2021-08-06,2022-08-07,849.06,3,Los Angeles,Inactive
585,Customer_585,30,Female,user585@email.com,,2021-08-07,2022-08-08,957.12,5,Houston,Active
586,Customer_586,67,Female,user586@email.com,+1-555-301-3497,2021-08-08,2022-08-09,1390.03,5,Houston,Inactive
587,Customer_587,77,Male,user587@email.com,+1-555-918-5658,2021-08-09,2022-08-10,44.47,6,Los Angeles,Active
588,Customer_588,59,Female,user588@email.com,+1-555-217-8544,2021-08-10,2022-08-11,243.55,2,New York,Active
589,Customer_589,47,Female,user589@email.com,+1-555-650-1770,2021-08-11,2022-08-12,36.84,6,Los Angeles,Active
591,Customer_591,34,Female,user591@email.com,+1-555-777-1386,2021-08-13,2022-08-14,130.27,3,New York,Inactive
592,Customer_592,73,Female,user592@email.com,+1-555-449-7439,2021-08-14,2022-08-15,316.6,4,Los Angeles,Inactive
593,Customer_593,36,Male,user593@email.com,+1-555-357-5008,2021-08-15,2022-08-16,156.37,2,New York,Inactive
594,Customer_594,45,Female,user594@email.com,+1-555-367-3466,2021-08-16,2022-08-17,53.22,6,Chicago,Inactive
595,Customer_595,75,Male,user595@email.com,+1-555-334-2856,2021-08-17,2022-08-18,91.66,8,New York,Inactive
596,Customer_596,72,Female,user596@email.com,+1-555-410-8980,2021-08-18,2022-08-19,79.66,5,Houston,Active
597,Customer_597,43,Female,user597@email.com,+1-555-456-5669,2021-08-19,2022-08-20,1459.3574999999996,6,New York,Inactive
598,Customer_598,54,Female,user598@email.com,+1-555-148-5318,2021-08-20,2022-08-21,712.09,5,New York,Active
599,Customer_599,43,Female,user599@email.com,+1-555-378-2431,2021-08-21,2022-08-22,1459.3574999999996,5,New York,Inactive
601,Customer_601,79,Female,user601@email.com,+1-555-604-8461,2021-08-23,2022-08-24,163.12,4,Chicago,Inactive
602,Customer_602,40,Male,user602@email.com,+1-555-895-2130,2021-08-24,2022-08-25,800.47,4,Los Angeles,Active
603,Customer_603,26,Female,user603@email.com,+1-555-757-7563,2021-08-25,2022-08-26,197.45,5,Houston,Active
604,Customer_604,29,Male,user604@email.com,+1-555-710-4500,2021-08-26,2022-08-27,177.9,5,Los Angeles,Inactive
605,Customer_605,70,Female,user605@email.com,+1-555-474-3120,2021-08-27,2022-08-28,132.31,4,Chicago,Inactive
606,Customer_606,18,Female,user606@email.com,+1-555-733-4259,2021-08-28,2022-08-29,69.45,4,New York,Active
607,Customer_607,75,Female,user607@email.com,+1-555-463-2823,2021-08-29,2022-08-30,148.17,7,Houston,Inactive
608,Customer_608,75,Male,user608@email.com,+1-555-550-3242,2021-08-30,2022-08-31,219.5,5,Houston,Active
609,Customer_609,18,Male,user609@email.com,+1-555-255-4243,2021-08-31,2022-09-01,560.42,4,Houston,Active
611,Customer_611,51,Male,user611@email.com,+1-555-162-3070,2021-09-02,2022-09-03,118.18,9,Chicago,Inactive
612,Customer_612,49,Male,user612@email.com,+1-555-459-2141,2021-09-03,2022-09-04,827.8,6,New York,Inactive
613,Customer_613,79,Female,user613@email.com,+1-555-711-5000,2021-09-04,2022-09-05,79.45,6,Chicago,Active
614,Customer_614,71,Female,user614@email.com,+1-555-778-4361,2021-09-05,2022-09-06,209.77,4,Chicago,Active
615,Customer_615,65,Male,user615@email.com,,2021-09-06,2022-09-07,999.98,7,Chicago,Inactive
616,Customer_616,42,Female,user616@email.com,+1-555-539-8835,2021-09-07,2022-09-08,84.17,6,Los Angeles,Active
617,Customer_617,57,Female,user617@email.com,+1-555-106-4267,2021-09-08,2022-09-09,43.18,6,Houston,Inactive
618,Customer_618,62,Male,user618@email.com,+1-555-520-5928,2021-09-09,2022-09-10,331.35,2,Phoenix,Active
619,Customer_619,70,Female,user619@email.com,+1-555-292-3606,2021-09-10,2022-09-11,180.07,6,Chicago,Active
621,Customer_621,33,Female,user621@email.com,+1-555-768-4273,2021-09-12,2022-09-13,814.32,7,New York,Inactive
622,Customer_622,78,Female,user622@email.com,+1-555-543-1913,2021-09-13,2022-09-14,73.76,8,New York,Active
623,Customer_623,56,Male,user623@email.com,+1-555-518-6546,2021-09-14,2022-09-15,434.58,6,Chicago,Active
624,Customer_624,22,Female,user624@email.com,+1-555-578-2829,2021-09-15,2022-09-16,352.11,3,Los Angeles,Inactive
625,Customer_625,39,Female,user625@email.com,+1-555-675-7468,2021-09-16,2022-09-17,77.79,4,New York,Active
626,Customer_626,46,Female,user626@email.com,+1-555-491-1929,2021-09-17,2022-09-18,489.08,5,Houston,Inactive
627,Customer_627,72,Female,user627@email.com,+1-555-787-4699,2021-09-18,2022-09-19,159.86,3,Chicago,Inactive
628,Customer_628,20,Female,user628@email.com,+1-555-539-2054,2021-09-19,2022-09-20,334.55,5,Los Angeles,Inactive
629,Customer_629,29,Male,user629@email.com,+1-555-487-6744,2021-09-20,2022-09-21,42.93,8,New York,Inactive
631,Customer_631,33,Male,user631@email.com,+1-555-976-7980,2021-09-22,2022-09-23,182.98,5,Los Angeles,Active
632,Customer_632,68,Female,user632@email.com,+1-555-475-4415,2021-09-23,2022-09-24,864.06,5,New York,Active
633,Customer_633,54,Male,user633@email.com,+1-555-542-7218,2021-09-24,2022-09-25,29.33,8,Los Angeles,Inactive
634,Customer_634,39,Female,user634@email.com,+1-555-656-8939,2021-09-25,2022-09-26,271.16,5,New York,Inactive
635,Customer_635,74,Male,user635@email.com,+1-555-765-8597,2021-09-26,2022-09-27,306.64,4,Chicago,Inactive
636,Customer_636,46,Male,user636@email.com,+1-555-462-7591,2021-09-27,2022-09-28,645.5,3,Phoenix,Active
637,Customer_637,31,Male,user637@email.com,+1-555-333-3309,2021-09-28,2022-09-29,427.0,7,Los Angeles,Inactive
638,Customer_638,45,Female,user638@email.com,+1-555-926-7268,2021-09-29,2022-09-30,550.13,4,Los Angeles,Active
639,Customer_639,22,Female,user639@email.com,+1-555-344-5009,2021-09-30,2022-10-01,750.4,4,New York,Active
641,Customer_641,66,Female,user641@email.com,+1-555-224-6668,2021-10-02,2022-10-03,188.35,3,New York,Active
642,Customer_642,47,Male,user642@email.com,+1-555-269-9315,2021-10-03,2022-10-04,386.12,5,Phoenix,Active
643,Customer_643,63,Male,user643@email.com,+1-555-968-7789,2021-10-04,2022-10-05,916.63,4,New York,Active
644,Customer_644,79,Male,user644@email.com,+1-555-807-1785,2021-10-05,2022-10-06,1459.3574999999996,6,Houston,Active
645,Customer_645,69,Female,user645@email.com,,2021-10-06,2022-10-07,1101.46,5,Phoenix,Inactive
646,Customer_646,22,Male,user646@email.com,+1-555-300-3416,2021-10-07,2022-10-08,232.18,5,Los Angeles,Active
647,Customer_647,29,Female,user647@email.com,+1-555-896-5154,2021-10-08,2022-10-09,108.56,2,New York,Active
648,Customer_648,33,Female,user648@email.com,+1-555-530-6619,2021-10-09,2022-10-10,336.08,5,New York,Inactive
649,Customer_649,43,Male,user649@email.com,+1-555-208-4807,2021-10-10,2022-10-11,676.7,3,New York,Inactive
651,Customer_651,65,Male,user651@email.com,+1-555-588-3352,2021-10-12,2022-10-13,330.03,5,Los Angeles,Inactive
652,Customer_652,38,Female,user652@email.com,+1-555-773-9556,2021-10-13,2022-10-14,910.79,4,Los Angeles,Active
653,Customer_653,56,Female,user653@email.com,+1-555-953-5916,2021-10-14,2022-10-15,224.24,3,Chicago,Inactive
654,Customer_654,53,Male,user654@email.com,+1-555-478-1946,2021-10-15,2022-10-16,982.32,4,Houston,Inactive
655,Customer_655,50,Female,user655@email.com,+1-555-998-2439,2021-10-16,2022-10-17,261.12,2,Houston,Active
656,Customer_656,79,Male,user656@email.com,+1-555-208-8730,2021-10-17,2022-10-18,198.92,6,New York,Inactive
657,Customer_657,47,Male,user657@email.com,+1-555-861-1340,2021-10-18,2022-10-19,302.56,7,Los Angeles,Inactive
658,Customer_658,54,Male,user658@email.com,+1-555-482-9491,2021-10-19,2022-10-20,718.68,3,New York,Active
659,Customer_659,40,Male,user659@email.com,+1-555-238-1358,2021-10-20,2022-10-21,67.34,5,Phoenix,Active
661,Customer_661,27,Female,user661@email.com,+1-555-935-4456,2021-10-22,2022-10-23,1459.3574999999996,6,Chicago,Inactive
662,Customer_662,71,Male,user662@email.com,+1-555-703-7626,2021-10-23,2022-10-24,96.48,6,Phoenix,Active
663,Customer_663,22,Female,user663@email.com,+1-555-210-7652,2021-10-24,2022-10-25,419.35,2,Houston,Inactive
664,Customer_664,53,Male,user664@email.com,+1-555-372-4170,2021-10-25,2022-10-26,432.93,2,Phoenix,Inactive
665,Customer_665,51,Female,user665@email.com,+1-555-863-9017,2021-10-26,2022-10-27,336.3,5,Houston,Active
666,Customer_666,69,Female,user666@email.com,+1-555-203-7905,2021-10-27,2022-10-28,517.46,2,New York,Active
667,Customer_667,48,Male,user667@email.com,+1-555-886-3567,2021-10-28,2022-10-29,130.57,7,New York,Inactive
668,Customer_668,27,Female,user668@email.com,+1-555-383-9848,2021-10-29,2022-10-30,402.22,4,Houston,Inactive
669,Customer_669,75,Female,user669@email.com,+1-555-712-4730,2021-10-30,2022-10-31,232.75,5,New York,Active
671,Customer_671,75,Female,user671@email.com,+1-555-216-9458,2021-11-01,2022-11-02,76.12,5,Chicago,Active
672,Customer_672,49,Female,user672@email.com,+1-555-921-2708,2021-11-02,2022-11-03,423.01,7,Chicago,Active
673,Customer_673,18,Female,user673@email.com,+1-555-658-4211,2021-11-03,2022-11-04,102.45,1,Los Angeles,Active
674,Customer_674,73,Male,user674@email.com,+1-555-345-7538,2021-11-04,2022-11-05,163.31,3,Phoenix,Active
675,Customer_675,22,Male,user675@email.com,,2021-11-05,2022-11-06,123.4,4,New York,Inactive
676,Customer_676,62,Female,user676@email.com,+1-555-586-1475,2021-11-06,2022-11-07,100.96,9,Chicago,Active
677,Customer_677,21,Female,user677@email.com,+1-555-616-2207,2021-11-07,2022-11-08,873.52,4,New York,Inactive
678,Customer_678,33,Male,user678@email.com,+1-555-119-2960,2021-11-08,2022-11-09,168.23,5,New York,Active
679,Customer_679,41,Female,user679@email.com,+1-555-657-1882,2021-11-09,2022-11-10,1309.5,6,Los Angeles,Active
681,Customer_681,72,Female,user681@email.com,+1-555-403-6867,2021-11-11,2022-11-12,423.45,3,New York,Active
682,Customer_682,19,Female,user682@email.com,+1-555-919-8166,2021-11-12,2022-11-13,77.16,3,Phoenix,Inactive
683,Customer_683,66,Male,user683@email.com,+1-555-794-8929,2021-11-13,2022-11-14,234.64,5,Chicago,Inactive
684,Customer_684,45,Male,user684@email.com,+1-555-327-8269,2021-11-14,2022-11-15,799.08,7,Los Angeles,Active
685,Customer_685,49,Female,user685@email.com,+1-555-686-9125,2021-11-15,2022-11-16,228.95,6,New York,Active
686,Customer_686,44,Male,user686@email.com,+1-555-315-3454,2021-11-16,2022-11-17,45.52,6,Phoenix,Active
687,Customer_687,37,Male,user687@email.com,+1-555-498-2946,2021-11-17,2022-11-18,406.85,4,Houston,Active
688,Customer_688,41,Male,user688@email.com,+1-555-814-3808,2021-11-18,2022-11-19,932.56,7,New York,Inactive
689,Customer_689,29,Male,user689@email.com,+1-555-598-4825,2021-11-19,2022-11-20,794.64,4,Phoenix,Active
691,Customer_691,52,Female,user691@email.com,+1-555-564-7068,2021-11-21,2022-11-22,558.54,5,Los Angeles,Inactive
692,Customer_692,77,Male,user692@email.com,+1-555-830-5699,2021-11-22,2022-11-23,124.55,5,Chicago,Inactive
693,Customer_693,50,Female,user693@email.com,+1-555-786-7142,2021-11-23,2022-11-24,123.08,4,Chicago,Inactive
694,Customer_694,50,Female,user694@email.com,+1-555-850-3819,2021-11-24,2022-11-25,1036.02,5,New York,Active
695,Customer_695,78,Male,user695@email.com,+1-555-464-5258,2021-11-25,2022-11-26,143.62,2,Chicago,Active
696,Customer_696,68,Male,user696@email.com,+1-555-147-2863,2021-11-26,2022-11-27,152.75,3,Los Angeles,Active
697,Customer_697,60,Male,user697@email.com,+1-555-215-8084,2021-11-27,2022-11-28,0.33,7,New York,Active
698,Customer_698,54,Female,user698@email.com,+1-555-948-3384,2021-11-28,2022-11-29,1022.69,5,Chicago,Active
699,Customer_699,29,Male,user699@email.com,+1-555-980-4935,2021-11-29,2022-11-30,786.54,6,Chicago,Active
701,Customer_701,18,Female,user701@email.com,+1-555-905-6442,2021-12-01,2022-12-02,693.68,2,Phoenix,Inactive
702,Customer_702,50,Female,user702@email.com,+1-555-542-7980,2021-12-02,2022-12-03,82.47,7,New York,Inactive
703,Customer_703,57,Male,user703@email.com,+1-555-112-8661,2021-12-03,2022-12-04,306.54,5,Houston,Active
704,Customer_704,27,Female,user704@email.com,+1-555-800-9182,2021-12-04,2022-12-05,216.33,5,New York,Inactive
705,Customer_705,60,Female,user705@email.com,,2021-12-05,2022-12-06,49.23,7,Chicago,Inactive
706,Customer_706,61,Female,user706@email.com,+1-555-819-2137,2021-12-06,2022-12-07,332.89,6,Los Angeles,Active
707,Customer_707,46,Female,user707@email.com,+1-555-579-5117,2021-12-07,2022-12-08,1267.51,5,New York,Inactive
708,Customer_708,30,Female,user708@email.com,+1-555-448-6845,2021-12-08,2022-12-09,20.44,0,New York,Inactive
709,Customer_709,29,Female,user709@email.com,+1-555-782-4906,2021-12-09,2022-12-10,172.28,7,New York,Active
711,Customer_711,63,Female,user711@email.com,+1-555-909-1276,2021-12-11,2022-12-12,136.0,5,Los Angeles,Inactive
712,Customer_712,19,Female,user712@email.com,+1-555-303-7337,2021-12-12,2022-12-13,1195.35,6,New York,Inactive
713,Customer_713,78,Female,user713@email.com,+1-555-780-4735,2021-12-13,2022-12-14,315.62,8,New York,Active
714,Customer_714,68,Male,user714@email.com,+1-555-646-1695,2021-12-14,2022-12-15,313.96,4,Chicago,Active
715,Customer_715,67,Female,user715@email.com,+1-555-385-5152,2021-12-15,2022-12-16,714.76,6,Chicago,Inactive
716,Customer_716,52,Female,user716@email.com,+1-555-833-8470,2021-12-16,2022-12-17,83.91,4,Chicago,Active
717,Customer_717,40,Female,user717@email.com,+1-555-262-8537,2021-12-17,2022-12-18,334.0,1,Phoenix,Active
718,Customer_718,34,Female,user718@email.com,+1-555-363-3841,2021-12-18,2022-12-19,281.05,3,Phoenix,Active
719,Customer_719,43,Female,user719@email.com,+1-555-212-9733,2021-12-19,2022-12-20,454.3,4,Los Angeles,Inactive
721,Customer_721,46,Male,user721@email.com,+1-555-746-2088,2021-12-21,2022-12-22,733.64,4,Chicago,Active
722,Customer_722,43,Male,user722@email.com,+1-555-391-1024,2021-12-22,2022-12-23,253.64,5,Chicago,Active
723,Customer_723,27,Male,user723@email.com,+1-555-648-7144,2021-12-23,2022-12-24,878.83,2,Chicago,Active
724,Customer_724,43,Female,user724@email.com,+1-555-648-5236,2021-12-24,2022-12-25,93.59,2,New York,Inactive
725,Customer_725,79,Female,user725@email.com,+1-555-843-9068,2021-12-25,2022-12-26,15.47,5,Chicago,Active
726,Customer_726,51,Male,user726@email.com,+1-555-287-8295,2021-12-26,2022-12-27,114.36,5,New York,Inactive
727,Customer_727,68,Female,user727@email.com,+1-555-300-9448,2021-12-27,2022-12-28,208.07,5,Los Angeles,Inactive
728,Customer_728,58,Male,user728@email.com,+1-555-775-4175,2021-12-28,2022-12-29,357.27,6,Chicago,Active
729,Customer_729,24,Female,user729@email.com,+1-555-634-5897,2021-12-29,2022-12-30,477.42,4,New York,Active
731,Customer_731,75,Male,user731@email.com,+1-555-513-3014,2021-12-31,2023-01-01,356.53,7,Phoenix,Active
732,Customer_732,70,Female,user732@email.com,+1-555-457-2098,2022-01-01,2023-01-02,347.85,2,Houston,Inactive
733,Customer_733,67,Male,user733@email.com,+1-555-454-4655,2022-01-02,2023-01-03,25.77,3,Los Angeles,Inactive
734,Customer_734,62,Female,user734@email.com,+1-555-870-1187,2022-01-03,2023-01-04,17.77,4,New York,Inactive
735,Customer_735,28,Male,user735@email.com,,2022-01-04,2023-01-05,400.54,6,Chicago,Active
736,Customer_736,46,Male,user736@email.com,+1-555-784-6409,2022-01-05,2023-01-06,288.29,7,Los Angeles,Active
737,Customer_737,73,Female,user737@email.com,+1-555-144-3130,2022-01-06,2023-01-07,913.74,4,New York,Inactive
738,Customer_738,53,Male,user738@email.com,+1-555-222-9549,2022-01-07,2023-01-08,87.58,5,Los Angeles,Inactive
739,Customer_739,42,Male,user739@email.com,+1-555-627-6185,2022-01-08,2023-01-09,12.64,5,Phoenix,Inactive
741,Customer_741,78,Female,user741@email.com,+1-555-479-8823,2022-01-10,2023-01-11,135.56,3,Los Angeles,Active
742,Customer_742,74,Female,user742@email.com,+1-555-457-8355,2022-01-11,2023-01-12,25.44,7,Chicago,Inactive
743,Customer_743,53,Female,user743@email.com,+1-555-421-2497,2022-01-12,2023-01-13,644.76,3,New York,Active
744,Customer_744,27,Female,user744@email.com,+1-555-112-3555,2022-01-13,2023-01-14,59.16,8,Houston,Active
745,Customer_745,54,Male,user745@email.com,+1-555-389-3951,2022-01-14,2023-01-15,468.65,8,Phoenix,Active
746,Customer_746,26,Female,user746@email.com,+1-555-314-5727,2022-01-15,2023-01-16,164.98,5,New York,Active
747,Customer_747,41,Male,user747@email.com,+1-555-993-6686,2022-01-16,2023-01-17,95.28,5,Houston,Inactive
748,Customer_748,52,Female,user748@email.com,+1-555-126-4701,2022-01-17,2023-01-18,238.82,3,New York,Inactive
749,Customer_749,66,Female,user749@email.com,+1-555-832-8398,2022-01-18,2023-01-19,808.35,3,Los Angeles,Inactive
751,Customer_751,65,Male,user751@email.com,+1-555-664-3368,2022-01-20,2023-01-21,694.69,5,Chicago,Inactive
752,Customer_752,53,Female,user752@email.com,+1-555-332-6789,2022-01-21,2023-01-22,67.04,4,Chicago,Inactive
753,Customer_753,35,Female,user753@email.com,+1-555-536-3828,2022-01-22,2023-01-23,740.9,6,Los Angeles,Active
754,Customer_754,66,Female,user754@email.com,+1-555-632-8570,2022-01-23,2023-01-24,135.2,3,Phoenix,Inactive
755,Customer_755,56,Female,user755@email.com,+1-555-152-8480,2022-01-24,2023-01-25,565.66,10,Chicago,Active
756,Customer_756,49,Female,user756@email.com,+1-555-380-1182,2022-01-25,2023-01-26,417.1,1,New York,Active
757,Customer_757,41,Male,user757@email.com,+1-555-122-7687,2022-01-26,2023-01-27,1323.56,6,Chicago,Inactive
758,Customer_758,40,Male,user758@email.com,+1-555-545-8241,2022-01-27,2023-01-28,244.96,1,Houston,Active
759,Customer_759,79,Female,user759@email.com,+1-555-109-8651,2022-01-28,2023-01-29,34.23,6,Los Angeles,Active
761,Customer_761,54,Female,user761@email.com,+1-555-663-9851,2022-01-30,2023-01-31,876.82,4,Los Angeles,Active
762,Customer_762,29,Male,user762@email.com,+1-555-259-7555,2022-01-31,2023-02-01,371.94,3,Chicago,Active
763,Customer_763,66,Female,user763@email.com,+1-555-977-9244,2022-02-01,2023-02-02,746.37,3,Houston,Active
764,Customer_764,72,Female,user764@email.com,+1-555-507-7846,2022-02-02,2023-02-03,133.56,5,Chicago,Inactive
765,Customer_765,30,Female,user765@email.com,,2022-02-03,2023-02-04,211.62,5,Chicago,Active
766,Customer_766,40,Male,user766@email.com,+1-555-359-2228,2022-02-04,2023-02-05,15.28,5,New York,Active
767,Customer_767,42,Female,user767@email.com,+1-555-158-6590,2022-02-05,2023-02-06,1459.3574999999996,9,New York,Active
768,Customer_768,52,Female,user768@email.com,+1-555-875-6585,2022-02-06,2023-02-07,551.11,3,Chicago,Active
769,Customer_769,58,Male,user769@email.com,+1-555-111-7046,2022-02-07,2023-02-08,1353.06,3,Los Angeles,Active
771,Customer_771,34,Female,user771@email.com,+1-555-859-8016,2022-02-09,2023-02-10,472.68,6,Chicago,Active
772,Customer_772,66,Female,user772@email.com,+1-555-815-8758,2022-02-10,2023-02-11,567.38,3,New York,Active
773,Customer_773,79,Female,user773@email.com,+1-555-540-6086,2022-02-11,2023-02-12,191.03,7,New York,Active
774,Customer_774,37,Male,user774@email.com,+1-555-340-8161,2022-02-12,2023-02-13,942.3,4,Los Angeles,Active
775,Customer_775,65,Male,user775@email.com,+1-555-960-2809,2022-02-13,2023-02-14,1459.3574999999996,1,Houston,Inactive
776,Customer_776,42,Male,user776@email.com,+1-555-195-7352,2022-02-14,2023-02-15,1080.78,7,Los Angeles,Inactive
777,Customer_777,39,Male,user777@email.com,+1-555-442-7056,2022-02-15,2023-02-16,671.75,7,Houston,Inactive
778,Customer_778,30,Male,user778@email.com,+1-555-489-7468,2022-02-16,2023-02-17,162.49,2,Phoenix,Active
779,Customer_779,76,Female,user779@email.com,+1-555-988-6951,2022-02-17,2023-02-18,165.38,5,New York,Active
781,Customer_781,66,Female,user781@email.com,+1-555-256-9859,2022-02-19,2023-02-20,5.17,9,Chicago,Inactive
782,Customer_782,53,Female,user782@email.com,+1-555-750-5728,2022-02-20,2023-02-21,629.48,3,Chicago,Inactive
783,Customer_783,29,Male,user783@email.com,+1-555-676-6738,2022-02-21,2023-02-22,612.51,4,New York,Inactive
784,Customer_784,78,Male,user784@email.com,+1-555-758-5232,2022-02-22,2023-02-23,487.34,10,Chicago,Inactive
785,Customer_785,58,Male,user785@email.com,+1-555-773-5523,2022-02-23,2023-02-24,1459.3574999999996,4,Los Angeles,Inactive
786,Customer_786,36,Female,user786@email.com,+1-555-551-3224,2022-02-24,2023-02-25,186.9,4,Los Angeles,Inactive
787,Customer_787,29,Female,user787@email.com,+1-555-297-7091,2022-02-25,2023-02-26,207.74,4,Los Angeles,Inactive
788,Customer_788,26,Male,user788@email.com,+1-555-790-9662,2022-02-26,2023-02-27,41.11,7,Phoenix,Active
789,Customer_789,24,Female,user789@email.com,+1-555-317-2948,2022-02-27,2023-02-28,292.41,8,Chicago,Inactive
